"id","tree","Sp","x","y","h.dist","dbh","h","dead","v.user","w.user"
1,28,21,2.04029999999329,-16,16.12956367,29.5,11.5,NA,NA,0.154121275
1,29,21,-9.91969999996945,13.3519999999553,16.63359108,27.6,13.8,NA,NA,0.1618892352
1,30,21,9.88829999999143,13.6100000003353,16.8229182,28.4,15,NA,NA,0.18631536
1,31,21,-16.5426999999909,3.44500000029802,16.89760185,32.5,15.8,NA,NA,0.25700675
1,32,21,16.9113000000361,2.76900000032037,17.13649406,26.3,11.5,NA,NA,0.122498299
1,33,21,-12.5376999999862,-12.276999999769,17.54761096,25.5,14.7,NA,NA,0.147203595
1,34,21,11.1793000000762,13.910000000149,17.84558345,31,14.8,NA,NA,0.21903112
1,35,21,-5.63870000001043,17.0949999997392,18.00094338,27.8,14.6,NA,NA,0.1737653456
1,36,21,6.98129999998491,-16.63300000038,18.038715,28.9,13.9,NA,NA,0.1787850526
1,37,21,-17.3837000000058,5.17999999970198,18.13905802,24.8,15.4,NA,NA,0.1458628864
1,38,21,-16.3526999999303,8.52900000009686,18.44328166,33.7,17.4,NA,NA,0.3043194924
1,39,21,2.31530000001658,-18.3229999998584,18.46870172,24,14.5,NA,NA,0.1286208
1,40,21,-13.2626999999629,-13.5250000003725,18.94267236,22,16,NA,NA,0.1192576
1,41,21,-10.3776999999536,15.8700000001118,18.96189751,33.8,12.8,NA,NA,0.2251977728
1,42,21,-10.2156999999424,-16.2019999995828,19.15372889,32.6,16.8,NA,NA,0.2749572672
1,43,21,-1.15069999999832,-19.1399999996647,19.17455894,23.1,12.7,NA,NA,0.1043634438
1,44,21,-19.0337000000291,-4.29999999981374,19.51337325,34.1,16,NA,NA,0.286516384
2,1,21,-0.220499999937601,-3.00399999972433,3.012081713,36.5,13.6,NA,NA,0.27902644
2,2,21,2.99549999996088,0.506000000052154,3.037936183,22,14,NA,NA,0.1043504
2,3,21,3.0635000000475,3.46100000012666,4.622072398,30.1,13,NA,NA,0.181383202
2,4,21,4.92050000000745,1.91799999959767,5.28110256,25.5,12.3,NA,NA,0.123170355
2,5,21,4.65049999998882,-4.00499999988824,6.13735898,29.5,15.2,NA,NA,0.20370812
2,6,21,7.08449999999721,-3.73000000044703,8.006437426,20.4,12.7,NA,NA,0.0813925728
2,7,21,-7.09349999995902,4.61600000038743,8.463167153,30,12.8,NA,NA,0.177408
2,8,21,8.55449999996927,0.0169999999925494,8.554516892,27.8,12.6,NA,NA,0.1499618736
2,9,21,-2.06449999997858,9.08700000029057,9.318569056,26.3,11.5,NA,NA,0.122498299
2,10,21,5.48450000002049,-8.93499999959022,10.48398613,26,13.2,NA,NA,0.13741728
2,11,21,-8.64949999994133,6.81699999980628,11.01296233,24.7,12.8,NA,NA,0.1202609408
2,12,21,11.0535000000382,-2.21499999985099,11.27324653,28.5,13.5,NA,NA,0.168866775
2,13,21,8.11250000004657,-7.82899999991059,11.27412512,26.5,14.3,NA,NA,0.154649495
2,14,21,-11.0265000000363,-2.42999999970198,11.29108508,36,14.4,NA,NA,0.28740096
2,15,21,-10.0574999999953,-6.61600000038743,12.0384701,32,14.8,NA,NA,0.23339008
2,16,21,10.595500000054,-6.22200000006706,12.28730663,31.8,15.2,NA,NA,0.2367110592
2,17,21,-7.05949999997392,11.1270000003278,13.17750619,26.4,11,NA,NA,0.118065024
2,18,21,8.35750000004191,-10.4419999998063,13.37472131,28,14.3,NA,NA,0.17265248
2,19,21,6.03850000002421,12.1569999996573,13.57409781,29,13,NA,NA,0.1683682
2,20,21,-12.0825000000186,-6.31699999980628,13.6341958,31.6,14.8,NA,NA,0.2275917952
2,21,21,6.28549999999814,-12.8720000004396,14.32466035,34,14.4,NA,NA,0.25635456
2,22,21,12.3425000000279,-7.77699999976903,14.58831845,26.4,13.4,NA,NA,0.1438246656
2,23,21,14.7704999999842,-1.27699999976903,14.82559946,26,13.8,NA,NA,0.14366352
2,24,21,-2.44550000003073,-15.0559999998659,15.2533146,34.2,15.3,NA,NA,0.2755905768
2,25,21,11.5984999999637,10.1040000002831,15.38232812,31,13.9,NA,NA,0.20571166
2,26,21,-13.9455000000307,6.63200000021607,15.44216287,32.4,14.3,NA,NA,0.2311781472
2,27,21,1.28749999997672,15.445000000298,15.4985703,26.9,13.3,NA,NA,0.1482098002
2,28,21,1.80949999997392,-15.5580000001937,15.66287503,25.8,10.5,NA,NA,0.107633988
2,29,21,-11.9945000000298,-10.3150000004098,15.8198374,28.9,13.9,NA,NA,0.1787850526
2,30,21,15.9004999999888,1.24299999978393,15.94901092,31,14.1,NA,NA,0.20867154
2,31,21,0.0995000000111759,-15.9599999999627,15.96031016,31.2,14.1,NA,NA,0.2113727616
2,32,21,14.0555000000168,7.66899999976158,16.01157835,37.3,13.6,NA,NA,0.2913917776
2,33,21,11.2195000000065,-11.4950000001118,16.06275833,30.3,14.9,NA,NA,0.2106649314
2,34,21,-12.6835000000428,9.875,16.07441437,27.4,13.6,NA,NA,0.1572391744
2,35,21,-16.3774999999441,-0.849999999627471,16.39954287,32.2,14.5,NA,NA,0.231526372
2,36,21,9.17050000000745,13.9409999996424,16.6868077,31.1,10.8,NA,NA,0.1608663672
2,37,21,-1.55249999999069,17.1260000001639,17.19622436,30.4,13.3,NA,NA,0.1892864512
2,38,21,-15.0215000000317,-8.63900000043213,17.32852513,24,12,NA,NA,0.1064448
2,39,21,-17.3454999999376,-3.2730000000447,17.65159764,30.3,15.3,NA,NA,0.2163203658
2,40,21,10.7425000000512,-14.5159999998286,18.05867,27,13.2,NA,NA,0.14819112
2,41,21,14.4594999999972,11.4589999997988,18.449548,38.5,14.1,NA,NA,0.321855765
2,42,21,-18.4675000000279,1.92999999970198,18.56807627,38.9,16.7,NA,NA,0.3891673478
2,43,21,-16.9355000000214,-9.6820000000298,19.50774934,29.5,11.5,NA,NA,0.154121275
2,44,21,-17.9904999999562,8.25600000005215,19.79443422,30.8,14,NA,NA,0.204526784
2,45,21,-1.07250000000931,19.9519999995828,19.98080479,30.9,13.4,NA,NA,0.1970345916
3,1,21,3.82070000004023,1.61199999973178,4.146841266,31.1,13.7,NA,NA,0.2040619658
3,2,21,4.45369999995455,3.7730000000447,5.83703458,29.5,13.2,NA,NA,0.17690442
3,3,21,-4.20530000003055,5.04200000036508,6.565539741,26,13.8,NA,NA,0.14366352
3,4,21,-6.63329999998678,-1.45799999963492,6.791644344,26.4,13.4,NA,NA,0.1438246656
3,5,21,4.77569999999832,-5.17599999997765,7.042605093,31.6,14.8,NA,NA,0.2275917952
3,6,21,6.45570000004955,-3.91399999987334,7.54953366,34.4,15.3,NA,NA,0.2788232832
3,7,21,-3.07530000002589,7.56199999991804,8.16341314,31,14.1,NA,NA,0.20867154
3,8,21,-8.3802999999607,0.0970000000670552,8.380861357,31.8,15.2,NA,NA,0.2367110592
3,9,21,-7.92229999997653,4.10400000028312,8.922200025,28.5,13.5,NA,NA,0.168866775
3,10,21,-0.102300000027753,-9.03799999970943,9.038578942,27,15,NA,NA,0.168399
3,11,21,9.20669999998063,0.600999999791384,9.22629535,35.1,13.7,NA,NA,0.2599294698
3,12,21,-7.7563000000082,-5.17599999997765,9.324760892,30.3,14.9,NA,NA,0.2106649314
3,13,21,1.42770000000019,-9.97200000006706,10.0736841,24.8,16,NA,NA,0.151545856
3,14,21,4.51969999994617,-9.92899999953806,10.90929554,35.8,16.9,NA,NA,0.3335596264
3,15,21,-10.8632999999681,-1.50999999977648,10.96774302,26.5,14.3,NA,NA,0.154649495
3,16,21,5.36069999996107,9.64099999982864,11.03113709,31.3,13,NA,NA,0.196133938
3,17,21,-10.6182999999728,-4.12299999967217,11.39067267,28,14.3,NA,NA,0.17265248
3,18,21,-8.23329999996349,-8.19699999969453,11.6180049,27,13.2,NA,NA,0.14819112
3,19,21,-11.8913000000175,2.58899999968708,12.16987825,20.4,12.7,NA,NA,0.0813925728
3,20,21,-10.4213000000454,6.33600000012666,12.1962449,27.8,12.6,NA,NA,0.1499618736
3,21,21,9.86569999996573,7.50600000005215,12.39645403,33.4,12.3,NA,NA,0.2113093752
3,22,21,7.60869999998249,-9.88299999944866,12.47261018,28.5,15.2,NA,NA,0.19013148
3,23,21,-3.19429999997374,-12.125,12.53870717,32.6,14.6,NA,NA,0.2389509584
3,24,21,-13.4912999999942,-2.61599999945611,13.74258461,26,13.2,NA,NA,0.13741728
3,25,21,13.8477000000421,-1.04799999948591,13.88729993,39,14.6,NA,NA,0.34198164
3,26,21,3.02170000004116,-13.6809999998659,14.0107256,30.9,15.8,NA,NA,0.2323243692
3,27,21,-12.6903000000166,-6.55300000030547,14.28235006,34,14.4,NA,NA,0.25635456
3,28,21,-14.3253000000259,2.31400000024587,14.51098949,29.5,15.2,NA,NA,0.20370812
3,29,21,-4.92029999999795,13.9879999998957,14.82813191,37.3,13.6,NA,NA,0.2913917776
3,30,21,12.7637000000104,-8.54499999992549,15.35998251,30.8,14.6,NA,NA,0.2132922176
3,31,21,7.45770000002813,-13.6440000003204,15.5491487,22.8,14.7,NA,NA,0.1176813792
3,32,21,-1.5283000000054,-15.8640000000596,15.93744637,37.5,16.8,NA,NA,0.363825
3,33,21,-14.0553000000073,8.23699999973178,16.29109042,25.5,12.3,NA,NA,0.123170355
3,34,21,9.21169999998529,14.0260000005364,16.7804676,32,13.3,NA,NA,0.20973568
3,35,21,2.79769999999553,-16.6550000002608,16.88834362,24.1,14.8,NA,NA,0.1323782152
3,36,21,0.579700000002049,17.0120000001043,17.02187405,40,14.4,NA,NA,0.354816
3,37,21,14.8027000000002,9.02400000020862,17.33645014,28.6,11.6,NA,NA,0.1461203744
3,38,21,12.7227000000421,11.7920000003651,17.34699857,32.2,12.4,NA,NA,0.1979949664
3,39,21,-15.9803000000538,6.82500000018626,17.37672619,22,14,NA,NA,0.1043504
3,40,21,-7.37730000005104,16.4230000004172,18.00387415,31,13.9,NA,NA,0.20571166
3,41,21,5.94770000001881,-17.188000000082,18.18797623,30.4,17,NA,NA,0.241945088
3,42,21,-4.51630000001751,17.7779999999329,18.34268927,38.5,14.1,NA,NA,0.321855765
3,43,21,-15.9122999999672,9.78000000026077,18.67751834,30.1,13,NA,NA,0.181383202
3,44,21,6.75670000002719,17.6529999999329,18.9018889,27,10,NA,NA,0.112266
3,45,21,-19.1962999999523,3.31500000040978,19.48043015,36.5,13.6,NA,NA,0.27902644
3,46,21,-17.1663000000408,-9.2390000000596,19.49463969,25.8,10.5,NA,NA,0.107633988
4,1,21,1.560899999924,-1.25999999977648,2.005993223,36.7,16.6,NA,NA,0.3443189596
4,2,21,1.55889999994542,3.47300000023097,3.806822587,36.7,15.8,NA,NA,0.3277252748
4,3,21,5.12489999993704,-0.0379999997094274,5.125040879,28.2,12.9,NA,NA,0.1579823784
4,4,21,-6.21210000000428,-2.2269999999553,6.599220818,30.8,14.6,NA,NA,0.2132922176
4,5,21,-5.12809999997262,5.27000000048429,7.353251635,39,14.6,NA,NA,0.34198164
4,6,21,4.90090000000782,-6.49899999983609,8.139767921,36.2,17.4,NA,NA,0.3511455024
4,7,21,-0.545099999988452,-8.37799999956042,8.395714264,29.8,15.8,NA,NA,0.2160778928
4,8,21,7.79489999997895,5.2269999999553,9.385200851,34.7,15.4,NA,NA,0.2855619844
4,9,21,4.07990000001155,-9.72900000028312,10.54983531,31,18,NA,NA,0.2663892
4,10,21,-11.3671000000322,-3.56499999947846,11.91302596,28.5,15.2,NA,NA,0.19013148
4,11,21,-9.76910000003409,6.91899999976158,11.97112676,35.1,13.7,NA,NA,0.2599294698
4,12,21,-0.676100000040606,-12.5070000002161,12.52526088,25.3,14.7,NA,NA,0.1449035742
4,13,21,-12.5200999999652,2.40400000009686,12.74880857,34.4,15.3,NA,NA,0.2788232832
4,14,21,5.98690000001807,11.5389999998733,12.99967279,31,15.4,NA,NA,0.22791076
4,15,21,4.98789999994915,-12.4939999999478,13.45285035,27.3,16.2,NA,NA,0.1859349492
4,16,21,-11.5180999999866,-7.32600000035018,13.65052759,22.8,14.7,NA,NA,0.1176813792
4,17,21,2.98089999996591,-13.6940000001341,14.01468518,24.5,15.7,NA,NA,0.145128445
4,18,21,-14.2001000000164,1.14199999999255,14.24594693,31.6,14.8,NA,NA,0.2275917952
4,19,21,-14.4561000000685,-3.61099999956787,14.90027343,35.8,16.9,NA,NA,0.3335596264
4,20,21,14.1848999999929,5.09999999962747,15.0738644,34.3,15.7,NA,NA,0.2844517522
4,21,21,-4.17310000001453,15.3420000001788,15.89942539,28.6,11.6,NA,NA,0.1461203744
4,22,21,-10.6110999999801,-11.8530000001192,15.90877281,20.4,NA,1,NA,NA
4,23,21,-9.11010000004899,13.8240000000224,16.55587201,33.4,12.3,NA,NA,0.2113093752
4,24,21,16.6198999999324,-0.50899999961257,16.62769247,34.5,15.1,NA,NA,0.276780735
4,25,21,-3.01210000005085,-16.6899999994785,16.95962401,25.7,16.3,NA,NA,0.1657961998
4,26,21,-13.0280999999959,-10.8700000001118,16.96727113,30.4,17,NA,NA,0.241945088
4,27,21,-15.1550999999745,7.92999999970198,17.10444258,31.1,13.7,NA,NA,0.2040619658
4,28,21,12.3989000000292,-11.7970000002533,17.11437788,28.1,14.8,NA,NA,0.1799679112
4,29,21,-15.9540999999736,-7.36299999989569,17.57120018,30.9,15.8,NA,NA,0.2323243692
4,30,21,-14.5221000000602,10.0910000000149,17.68388163,29.5,13.2,NA,NA,0.17690442
4,31,21,9.64590000000317,14.8739999998361,17.72792325,30.7,13.9,NA,NA,0.2017494094
4,32,21,16.9908999999752,5.27500000037253,17.7909052,30.5,14.9,NA,NA,0.213455165
4,33,21,-17.5481000000145,-3.65400000009686,17.92449524,24.8,16,NA,NA,0.151545856
4,34,21,0.823899999959394,-18.5590000003576,18.57727892,34,15.3,NA,NA,0.27237672
4,35,21,5.72690000000875,-17.75800000038,18.65861591,27,15.2,NA,NA,0.17064432
4,36,21,-6.25309999997262,18.1100000003353,19.15915864,32.2,12.4,NA,NA,0.1979949664
4,37,21,-16.1781000000192,-10.3370000002906,19.19855434,24.1,14.8,NA,NA,0.1323782152
4,38,21,-19.0781000000425,-2.71999999973923,19.27102228,27,15,NA,NA,0.168399
4,39,21,18.9898999999277,-3.56099999975413,19.32089602,29.5,14,NA,NA,0.1876259
4,40,21,17.2428999999538,-9.00100000016391,19.45085092,39.5,18.1,NA,NA,0.434904085
4,41,21,17.5548999999883,8.54499999992549,19.5241271,23.8,14.3,NA,NA,0.1247414168
4,42,21,15.1098999999231,-12.5479999994859,19.6408091,33,16.3,NA,NA,0.27336078
4,43,21,18.6838999999454,-6.26699999999255,19.70693807,28,15.1,NA,NA,0.18231136
5,1,21,-2.38710000005085,-0.458000000566244,2.430639918,32.9,15.1,NA,NA,0.2517036214
5,2,21,3.2888999999268,-1.49299999978393,3.611912542,27.3,16.1,NA,NA,0.1847872026
5,3,21,3.30589999991935,2.28600000031292,4.019299791,25.7,16.3,NA,NA,0.1657961998
5,4,21,-5.29810000001453,-4.44400000013411,6.915128315,31.5,14.1,NA,NA,0.215457165
5,5,21,-6.91110000002664,0.88399999961257,6.967406921,34,16.7,NA,NA,0.29730008
5,6,21,7.14189999992959,0.416999999433756,7.154063503,34,15.3,NA,NA,0.27237672
5,7,21,6.0958999999566,-4.71399999968708,7.705958267,30,16.5,NA,NA,0.22869
5,8,21,-4.29310000000987,7.12299999967217,8.316720303,20.4,NA,1,NA,NA
5,9,21,-7.78210000006948,3.30499999970198,8.454827344,32,17,NA,NA,0.2680832
5,10,21,5.64189999992959,6.46899999957532,8.583647046,25.3,14.7,NA,NA,0.1449035742
