"id","file","tree","x","y","phi","phi.left","phi.right","h.dist","dbh","h","v","n.pts","n.pts.red","n.pts.est","n.pts.red.est","partial.occlusion"
9,"9.txt",4,-1.84086421345317,8.92207764928908,1.77427002432716,1.75563822136694,1.79307803082544,9.11001443861456,34.55593785852,15.9321908359375,0.611202358968563,510,59.6666666666667,327.119689369254,53.8527531294261,0
9,"9.txt",5,-3.81952802154097,-8.58769890614005,4.29389079169377,4.27212408494456,4.30571214761841,9.39880923032852,44.0640503553388,12.4067848359376,0.811720945332935,366.666666666667,46.3333333333333,417.127109199141,68.670410144391,1
9,"9.txt",6,-9.59783646336941,2.9799116832121,2.84055328795818,2.82522284393612,2.85574990106754,10.0498086943252,30.440452732087,11.6652068359375,0.369337853623624,393.666666666667,54.3333333333333,288.160937282293,47.4390882643883,0
9,"9.txt",7,8.87587389305238,-5.27014186727354,5.74735537947662,5.74794762418848,5.76106016831804,10.3226254478948,25.9855650730012,13.1402968359374,0.295374042898347,158.666666666667,19.6666666666667,245.989271353805,40.4964908356536,1
9,"9.txt",8,-9.11133297865107,5.96489512292258,2.56195587450569,2.55619727747753,2.56979272827927,10.890259620862,24.8130180741414,8.8800838359375,0.201333599535913,128.666666666667,19,234.889494186469,38.6691671403519,1
9,"9.txt",9,6.11801736143707,9.13295615311073,0.980568731762144,0.964432499083219,0.982637896855728,10.9927732421637,36.6450786323712,10.3428758359375,0.489099511654179,198.333333333333,37.3333333333333,346.896292851667,57.1085172417316,1
9,"9.txt",10,-9.79205179373727,-5.08400165728661,3.62047510882676,3.60990108461645,3.62969021460277,11.0332189797496,24.0412167491755,14.0132098359374,0.266214371444721,192.333333333333,34.6666666666667,227.583328435411,37.4663745439384,0
9,"9.txt",11,-11.2403155360433,1.36528510990319,3.02072160248458,3.01231510628347,3.03003803871201,11.3229283737267,22.9433703166051,13.1489128359376,0.230382143956336,196.333333333333,31.6666666666667,217.190695323616,35.7554658963626,0
9,"9.txt",12,11.8509994613349,-2.43506671184349,6.08052952449035,6.0719935806904,6.09175815177958,12.0985925492383,25.9490287169496,12.7683538359375,0.287922183515973,172,32.6666666666667,245.643404270376,40.4395517541345,1
9,"9.txt",13,7.90940504570127,-9.36497687901951,5.41372415399017,5.40285636161856,5.42321106194672,12.2581194402605,24.2978745775992,9.30376383593728,0.199357610446978,211.333333333333,46.3333333333333,230.012949343166,37.866355893871,0
